work_id,n_source_rows,source_stage1,source_stage1_5,is_cross_package_duplicate,has_conflict,state,ida,mp_name,mp_name_normalized,constituency,work_category,work_description,completion_date,disbursed_amount,completion_term,completion_term_confidence,image_present,image,resolution_status,work_raw,work_desc_from_work_field,work_id_unresolved_reason,completion_term_evidence,source_package,source_file,source_row_number,source_record_id,unresolved_record_id
WS/MP394/2025-2026/170098,2.0,True,True,True,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,pillaithoppu place solar hymas light,2025-08-21,749810.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP394/2025-2026/170099,2.0,True,True,True,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,Rasthakaadu beach solar hymas light,2025-08-21,749810.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP394/2025-2026/170100,1.0,True,False,False,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,paloor junction solar hymas light,2025-12-23,749810.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP394/2025-2026/170101,2.0,True,True,True,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,veeranarayanmangalam garden solar hymas light,2025-10-06,749813.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP394/2025-2026/170102,2.0,True,True,True,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,vagaiyadi theru solar hymas light,2025-10-06,749813.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP394/2025-2026/170105,1.0,True,False,False,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,Fathimapuram place solar hymas light,2025-12-23,749813.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP394/2025-2026/170106,2.0,True,True,True,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,merkku kadakarai saalai solar hymnas light,2025-10-06,749813.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP394/2025-2026/170107,2.0,True,True,True,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,peedavilai mutharamman koil solar hymas light,2025-10-06,749813.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP394/2025-2026/170108,2.0,True,True,True,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,pinanthodu junction solar hymas light,2025-10-06,749813.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP394/2025-2026/170109,2.0,True,True,True,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,Maravankudiyirruppu solar hymas light,2025-10-06,749813.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP394/2025-2026/181598,2.0,True,True,True,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,angatrukuzhi - vaduvan parambu saalai,2025-07-21,999809.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP394/2025-2026/181599,1.0,True,False,False,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,jawahrlal nehru oru sagaptham,2026-03-18,1000000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP394/2025-2026/181600,1.0,True,False,False,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,vanniyoor bridge,2025-12-18,321353.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP394/2025-2026/213766,2.0,True,True,True,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,nalloor ooratchi sudukaadu saalai,2025-10-31,499652.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP394/2025-2026/223987,1.0,True,False,False,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,construction of thadu suver,2025-11-27,2000000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP394/2025-2026/230777,1.0,True,False,False,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,interlock stones near bava kasim mandapam,2026-01-31,927899.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP394/2025-2026/231397,1.0,True,False,False,False,Tamil Nadu,KANNIYAKUMARI(DISTRICT COLLECTOR KANNIYAKUMARI_IDA),Shri vijayakumar Vasanth,Shri vijayakumar Vasanth,KANNIYAKUMARI,Normal/Others,Maruthancode - therivilai roads,2025-12-15,965991.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP403/2025-2026/241349,1.0,True,False,False,False,Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),Magunta Sreenivasulu Reddy,Magunta Sreenivasulu Reddy,ONGOLE,Normal/Others,"Additional amenities at District Police Training Centre, Kothamamidipalem of Ongole Town",2026-03-17,2500000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP405/2024-2025/140143,1.0,True,False,False,False,Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Balashowry Vallabbhaneni,Balashowry Vallabbhaneni,MACHILIPATNAM,Normal/Others,Construction of waiting shelter for patients at Primary Health Centre of China Pandraka of Kruthivennu Mandal,2026-02-21,499986.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP405/2024-2025/140236,2.0,True,True,True,False,Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Balashowry Vallabbhaneni,Balashowry Vallabbhaneni,MACHILIPATNAM,Normal/Others,Providing supply pipelines and motor for drinking water at Dantaguntla GP of Bapulapadu Mandal in Krishna District,2025-02-22,299297.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP405/2024-2025/149697,1.0,True,False,False,False,Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Balashowry Vallabbhaneni,Balashowry Vallabbhaneni,MACHILIPATNAM,Normal/Others,"Providing CC road from Murari Raghavulu field to Iyanampudi drain (reach-1) in Pedamuttevi village, Movva Mandal in Krishna District",2025-12-12,482850.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP405/2024-2025/149698,1.0,True,False,False,False,Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Balashowry Vallabbhaneni,Balashowry Vallabbhaneni,MACHILIPATNAM,Normal/Others,"Providing CC road from Murari Raghavulu field to Iyanampudi drain (reach-2) in Pedamuttevi village, Movva Mandal in Krishna District",2025-12-12,482850.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP405/2024-2025/149699,1.0,True,False,False,False,Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Balashowry Vallabbhaneni,Balashowry Vallabbhaneni,MACHILIPATNAM,Normal/Others,"Providing CC road from Murari Raghavulu field to Iyanampudi drain (reach-3) in Pedamuttevi village, Movva Mandal in Krishna District",2025-12-12,287229.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP405/2024-2025/149700,1.0,True,False,False,False,Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Balashowry Vallabbhaneni,Balashowry Vallabbhaneni,MACHILIPATNAM,Normal/Others,"Providing CC road from Dhikollu Punnaiah house to Kurapati Ramarao house in Pedamuttevi village, Movva Mandal in Krishna District",2025-12-12,309818.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP405/2024-2025/149701,1.0,True,False,False,False,Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Balashowry Vallabbhaneni,Balashowry Vallabbhaneni,MACHILIPATNAM,Normal/Others,"Providing CC road from Govada Atchamma house to Nada Kameswara Rao house in Pedamuttevi village, Movva Mandal in Krishna District",2025-12-12,348135.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP405/2024-2025/149702,1.0,True,False,False,False,Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Balashowry Vallabbhaneni,Balashowry Vallabbhaneni,MACHILIPATNAM,Normal/Others,"Providing CC road from Chikulavari cheruvu to Kuthada Siva house in Pedamuttevi village, Movva Mandal in Krishna District",2025-12-12,349394.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP405/2025-2026/149689,2.0,True,True,True,False,Andhra Pradesh,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",Balashowry Vallabbhaneni,Balashowry Vallabbhaneni,MACHILIPATNAM,Normal/Others,"Installing community drinking water plant at Fransalian Vidyajyothi hostel, Nidadavolue, West Godavari District",2026-03-20,243215.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP410/2024-2025/146781,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of Girls Common Room at Sissi Chariali HS School, Sissiborgaon LAC under MPLADS, FY 2024-25",2025-01-07,500000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2024-2025/148379,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Repair and Renovation,"Rennovation of Dekapam PHC, Jonai LAC under MPLAD, FY 2024-25",2026-01-20,999780.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP410/2024-2025/162635,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,Const. of Urinal and Lavatory with running water facility at Jonai Sarbajanin Namghar. Jonai LAC under MPLADS for the year 2024-25,2026-01-20,499623.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP410/2024-2025/162637,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,Const. of Rabha Kristi Bhawan at Uttar Nalbari Rabha Gaon,2025-04-03,999841.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2024-2025/162643,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of community hall near Sumoni Gaon Namghar (Brindaban Prathomik Sakha), Sissiborgaon LAC under MPLADS, for the year 2024-25",2025-03-24,247400.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/162641,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of Community hall near Deogharbari Aai Than, Nagaon, Bordoloni, for the year 2024-25",2025-08-30,499787.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/178096,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of Gravel Approach road from Borpather to Sarupam Hajong Gaon Road near Army Camp, Sissiborgaon LAC under MPLADS",2025-06-21,400000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/178462,2.0,True,True,True,False,Assam,LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of additional classroom at Kherkata HS School, Kherkata",2025-12-31,698519.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP410/2025-2026/178463,2.0,True,True,True,False,Assam,LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,Const. of Additional Classroom at Dhakuakhana College,2025-08-14,1494288.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP410/2025-2026/178482,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Infrastructure Development of Chowkhamting LP School, Sissiborgaon LAC",2025-06-21,500000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/179981,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Construction of Earthen Bundh at Kamia River, Nilakh, Sissiborgaon LAC",2025-07-15,1000000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/196924,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of community hall near Shri Shri Kath Bapu Satra, Sissiborgaon LAC under MPLADS, FY 2025-26",2025-09-03,300000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/196925,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of community hall near No.2 Sumoni Gaon Namghar, Sissiborgaon GP under MPLADS, FY 2025-26",2025-08-01,300000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/196926,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of community hall near Dhunaguri Kalita Gaon Harimandir, Amguri GP under MPLADS, FY 2025-26",2025-08-11,300000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/196927,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of Building at Silapathar Sakha Sahitra Sabha, Sissiborgaon LAC under MPLADS, for the year 2024-25",2026-02-05,999951.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/196928,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of community hall near Namoni Chowkhamting Namghar, Sissiborgaon LAC under MPLADS, for the year 2025-26",2025-08-29,300000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/196929,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Construction of public toilets at Sissiborgaon Sub-Center, Sissiborgaon LAC under MPLADS, for the year 2025-26",2025-11-21,300000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/196931,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of Public Toilet with Running Water Facility at Chakamara near Borchuk Harimandir, Sissiborgaon LAC",2025-09-11,300000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/196935,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of community hall near Nalanichuk Kachari Harimandir, Sissiborgaon LAC under MPLADS, for the year 2025-26",2025-12-05,300000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/196939,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of community hall near Sissiborgaon Anchalik Sarbajanin Shivamandir, Sissiborgaon LAC under MPLADS, for the year 2025-26",2025-12-18,300000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/197290,2.0,True,True,True,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Construction of building for Jan Aushadhi Kendra at Silapathar Model Hospital Campus, Sissiborgaon LAC under MPLADS, for the year 2025-26",2025-08-29,250000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/199560,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Construction of building for Jan Aushadhi Kendra at Dhemaji Civil Hospital Campus, under MPLADS, for the year 2025-26",2025-11-13,250000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/210583,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Infrastructure Development of Sissiborgaon MV School, Sissiborgaon LAC under MPLADS, FY 2025-26",2026-03-14,500000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/210679,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Infrastructure Development of Chakamora LP School, Sissiborgaon LAC",2026-01-16,300000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/244426,1.0,True,False,False,False,Assam,LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Infrastructure Development of Govindapur MV School, Dhakuakhana LAC under MPLADS, FY 2025-26",2025-12-31,983975.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP410/2025-2026/244427,1.0,True,False,False,False,Assam,LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Infrastructure Development of Dhakuakhana Music College, Dhakuakhana LAC under MPLADS, FY 2025-26",2026-01-22,499978.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP410/2025-2026/245632,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Infrastructure Development of Santipur ME School, Sissiborgaon LAC",2026-02-20,499970.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/245634,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of community hall near Kharagarh Namghar, Sissiborgaon LAC",2026-03-11,299994.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/245635,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of community hall near Kalpanapur Namghar, Sissiborgaon LAC",2026-02-27,299985.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/245636,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of community hall near Simoluguri Jengrai Murangghar, Sissiborgaon LAC",2026-02-27,300000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/245637,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Const. of community hall near Garmarah Bhakati Roshan Prathamik Hakha Namghar, Sissiborgaon LAC under MPLADS, FY 2025-26",2026-03-31,297000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/250639,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Infrastructure Development of Sankardev Sishu Niketan, Sripani, Sissiborgaon LAC under MPLADS, 2025-26",2026-03-13,499940.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP410/2025-2026/252036,1.0,True,False,False,False,Assam,DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA),Pradan Baruah,Pradan Baruah,LAKHIMPUR,Normal/Others,"Infrastructure Dev. of Luguti Rongamancha, Nilakh GP, Sissiborgaon LAC under MPLADS, for the year 2025-26",2026-02-12,494970.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP413/2024-2025/140245,2.0,True,True,True,False,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Alok Kumar Suman,Alok Kumar Suman,GOPALGANJ (SC),Normal/Others,"Under the Member of Parliament Local Area Development Scheme, the boundary wall cum PCC of the District Planning Office located in the District Collectorate premises is being constructed from my MP Fund. An amount of up to ten lakh fifty thousand rupees is recommended for the construction work.",2025-03-25,1032374.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP413/2025-2026/150066,1.0,True,False,False,False,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Alok Kumar Suman,Alok Kumar Suman,GOPALGANJ (SC),Normal/Others,"Under the Member of Parliament Local Area Development Scheme, an amount of Rs 49 lakh 90 thousand is recommended from my MP fund for the supply and installation of 5 high mast lights (including electricity) in Gopalganj Municipal Council of Gopalganj district.",2026-03-25,995000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP413/2025-2026/150073,1.0,True,False,False,False,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Alok Kumar Suman,Alok Kumar Suman,GOPALGANJ (SC),Normal/Others,"Under the Member of Parliament Local Area Development Scheme, an amount of Rs 49 lakh 90 thousand is recommended from my MP fund for the supply and installation of 5 high mast lights (including electricity) in Gopalganj Municipal Council of Gopalganj district.",2026-03-30,995000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP413/2025-2026/150075,1.0,True,False,False,False,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Alok Kumar Suman,Alok Kumar Suman,GOPALGANJ (SC),Normal/Others,"Under the Member of Parliament Local Area Development Scheme, an amount of Rs 49 lakh 90 thousand is recommended from my MP fund for the supply and installation of 5 high mast lights (including electricity) in Gopalganj Municipal Council of Gopalganj district.",2026-03-30,995000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP413/2025-2026/150082,1.0,True,False,False,False,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Alok Kumar Suman,Alok Kumar Suman,GOPALGANJ (SC),Normal/Others,"Under the Member of Parliament Local Area Development Scheme, an amount of Rs 49 lakh 90 thousand is recommended from my MP fund for the supply and installation of 5 high mast lights (including electricity) in Gopalganj Municipal Council of Gopalganj district.",2026-03-30,995000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP413/2025-2026/150084,1.0,True,False,False,False,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Alok Kumar Suman,Alok Kumar Suman,GOPALGANJ (SC),Normal/Others,"Under the Member of Parliament Local Area Development Scheme, an amount of Rs 49 lakh 90 thousand is recommended from my MP fund for the supply and installation of 5 high mast lights (including electricity) in Gopalganj Municipal Council of Gopalganj district.",2026-03-30,995000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP413/2025-2026/150086,1.0,True,False,False,False,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Alok Kumar Suman,Alok Kumar Suman,GOPALGANJ (SC),Normal/Others,"Under the Member of Parliament Local Area Development Scheme, an amount of Rs 49 lakh 90 thousand is recommended from my MP fund for the supply and installation of 5 high mast lights (including electricity) in Gopalganj Municipal Council and Barauli Municipal Council of Gopalganj district.",2026-03-30,995000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP413/2025-2026/150089,1.0,True,False,False,False,Bihar,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Alok Kumar Suman,Alok Kumar Suman,GOPALGANJ (SC),Normal/Others,"Under the Member of Parliament Local Area Development Scheme, an amount of Rs 49 lakh 90 thousand is recommended from my MP fund for the supply and installation of 5 high mast lights (including electricity) in Gopalganj Municipal Council and Barauli Municipal Council of Gopalganj district.",2026-03-30,995000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
